source_query,category,location,name,address,phone,website,website_missing,rating,reviews,place_id,discovered_at,business_hours,business_type,maps_url,dedupe_key,first_seen_date,last_seen_date,scan_history,status_changes,duplicate_of,email,emails_found,contact_page_url,social_links,contact_confidence,owner_email_detected,has_complete_contact_info,analysis_status,has_chatbot,has_click_to_call,has_booking,tech_sophistication_score,lead_score,priority,score_reasons,phones_found,website_scraped_at,website_scrape_success,pipeline_stage,initial_contact_date,contact_method,followup_due_date,response_status,last_interaction,notes
"dental clinic in Melbourne, VIC, Australia",dental clinic,"Melbourne, VIC, Australia",Dentist Melbourne Clinic,"302/620 Bourke St, Melbourne VIC 3000, Australia",+61399982636,https://www.dentistmelbourneclinic.com.au/index.php,False,4.8,,0x6ad65daa3843661f:0,2026-05-29T21:02:04.458117+00:00,Saturday9 AM–6 PMSunday9 AM–5:30 PMMonday9 AM–6 PMTuesday9 AM–6 PMWednesday9 AM–6 PMThursday9 AM–6 PMFriday9 AM–6 PM,Dental clinic,https://www.google.com/maps/place/Dentist+Melbourne+Clinic/data=!4m7!3m6!1s0x6ad65daa3843661f:0xf1540c945513e503!8m2!3d-37.8163094!4d144.9553085!16s%2Fg%2F11h1p3tf40!19sChIJH2ZDOKpd1moRA-UTVZQMVPE?authuser=0&hl=en&rclk=1,f1cb408490da26a25c0f6f6885f492de3203a33ee9f34cc039d404f9e2a6ecff,2026-05-30,2026-06-13,"['2026-05-30', '2026-06-13']",[],,dentistmelbourneclinic@gmail.com,"['dentistmelbourneclinic@gmail.com', 'webmaster@dentistmelbourneclinic.citydentalcare.com.au']",https://www.dentistmelbourneclinic.com.au/contact,"{'facebook': 'https://www.facebook.com/Dentist-Melbourne-Clinic-1977354802491563/', 'instagram': None, 'linkedin': None, 'twitter': None, 'youtube': 'https://www.youtube.com/channel/UCm7N0mPWk7uJOnK_Jhnbv-w'}",high,False,True,ok,False,True,True,55,40,low,No chatbot | Phone found (+10),"['+61-03-9600-1123', '+61-3-9998-2636', '03 9998 2636', '+61-03-9998-2636']",2026-05-30T07:06:59+1000,True,cold,,,,no_response,,
"dental clinic in Melbourne, VIC, Australia",dental clinic,"Melbourne, VIC, Australia",Smile Solutions - Dentist Melbourne,"Level 1, 220 Collins Street, Manchester Unity Building, Melbourne VIC 3000, Australia",+61396504920,https://www.smilesolutions.com.au/,False,4.9,,0x6ad642b5db6cfdd9:0,2026-05-29T21:02:10.437963+00:00,Saturday8:30 AM–1:30 PMSundayClosedMonday8 AM–6 PMTuesday8 AM–6 PMWednesday8 AM–6 PMThursday8 AM–6 PMFriday8 AM–6 PM,Dentist,https://www.google.com/maps/place/Smile+Solutions+-+Dentist+Melbourne/data=!4m7!3m6!1s0x6ad642b5db6cfdd9:0x9540009e945d9b36!8m2!3d-37.8153546!4d144.9663018!16s%2Fg%2F1tdm_n3q!19sChIJ2f1s27VC1moRNptdlJ4AQJU?authuser=0&hl=en&rclk=1,1bbbb2555aea8cca1a599ba61a561bf42be69dd290236bce907a444649865857,2026-05-30,2026-06-13,"['2026-05-30', '2026-06-13']",[],,example@mail.com,['example@mail.com'],https://www.smilesolutions.com.au/contact,"{'facebook': 'https://www.facebook.com/SmileSolutionsMelbourne/', 'instagram': 'https://www.instagram.com/smilesolutions/', 'linkedin': None, 'twitter': 'https://twitter.com/homeofdentistry', 'youtube': 'https://www.youtube.com/channel/UC1v6FAMsTOudUbV8-Groz4w'}",high,False,True,ok,True,True,True,55,10,low,Phone found (+10),"['039 0-192-85', '0976311 4', '0976311 1', '0976311 0', '+61 3 9650 4920', '0976311 9', '0976311 10']",2026-05-30T07:07:16+1000,True,cold,,,,no_response,,
"dental clinic in Melbourne, VIC, Australia",dental clinic,"Melbourne, VIC, Australia",Art De Dente - Dentist Melbourne CBD,"Level 17/190 Queen St, Melbourne VIC 3000, Australia",+61391256201,https://artdedente.com.au/,False,4.8,,0x6ad65d4b4aa0fc43:0,2026-05-29T21:02:18.667635+00:00,Saturday9 AM–1 PMSundayClosedMonday7:30 AM–6 PMTuesday7:30 AM–6 PMWednesday7:30 AM–6 PMThursday7:30 AM–6 PMFriday7:30 AM–6 PM,Dentist,https://www.google.com/maps/place/Art+De+Dente+-+Dentist+Melbourne+CBD/data=!4m7!3m6!1s0x6ad65d4b4aa0fc43:0x5ac4befd307746fa!8m2!3d-37.8140304!4d144.9607964!16s%2Fg%2F1v96lyfc!19sChIJQ_ygSktd1moR-kZ3MP2-xFo?authuser=0&hl=en&rclk=1,c0cc9530f445c630a1d81c14a7b3cb63e52db351e611599b2fb55154f386e18d,2026-05-30,2026-06-13,"['2026-05-30', '2026-06-13']",[],,reception@artdedente.com.au,['reception@artdedente.com.au'],https://artdedente.com.au/contact,"{'facebook': 'https://www.facebook.com/ArtDeDenteDentist/', 'instagram': 'https://www.instagram.com/art_de_dente/', 'linkedin': 'https://www.linkedin.com/company/dentistmelbournecbd', 'twitter': 'https://x.com/art_dedente', 'youtube': 'https://www.youtube.com/channel/UCpCuX9EQ1_MpyTTan-3Yoww'}",high,True,True,ok,False,True,True,80,70,high,No chatbot | Email found (+15) | Phone found (+10) | Direct owner-like email (+10) | Complete contact info (+5),"['0391256201', '0 0 448 512', '0 0 512 512', '0 0 1000 1000', '0 256 0 119 111', '0 0 576 512', '0 0 384 512', '+61391256201', '03 9341 1000', '03) 9642 8955', '0 0 320 512', '0 0 496 512']",2026-05-30T07:07:39+1000,True,cold,,,,no_response,,
"dental clinic in Melbourne, VIC, Australia",dental clinic,"Melbourne, VIC, Australia",The Affordable Dentist Melbourne,"GL/350 Collins St, Melbourne VIC 3000, Australia",+611300721184,https://affordabledentistcbd.melbourne/?utm_source=GMB&utm_medium=GMBprofile&utm_campaign=GMBprofile,False,4.5,,0x6ad643048a46bfa7:0,2026-05-29T21:02:26.685906+00:00,SaturdayClosedSundayClosedMonday7 AM–9 PMTuesday7 AM–9 PMWednesday7 AM–9 PMThursday7 AM–9 PMFriday7 AM–9 PM,Dentist,https://www.google.com/maps/place/The+Affordable+Dentist+Melbourne/data=!4m7!3m6!1s0x6ad643048a46bfa7:0x27ce32922cce414e!8m2!3d-37.8163047!4d144.9628625!16s%2Fg%2F11j1j939gm!19sChIJp79GigRD1moRTkHOLJIyzic?authuser=0&hl=en&rclk=1,ae8e7c8cfba11608f30e8d842cf80fa5df364eff44b071b8d6a7c2fffe98425e,2026-05-30,2026-06-13,"['2026-05-30', '2026-06-13']",[],,,[],https://affordabledentistcbd.melbourne/contact,"{'facebook': 'https://www.facebook.com/affordabledentistaustralia', 'instagram': None, 'linkedin': None, 'twitter': None, 'youtube': None}",medium,False,False,ok,True,True,True,55,10,low,Phone found (+10),['+611300721184'],2026-05-30T07:07:55+1000,True,cold,,,,no_response,,
"chiropractic in Melbourne, VIC, Australia",chiropractic,"Melbourne, VIC, Australia",Sanctuary Lakes Chiropractic,"102 Point Cook Rd, Seabrook VIC 3028, Australia",+61393697987,http://www.sanctuarylakeschiro.com.au/?utm_source=gmb&utm_medium=organic,False,4.9,,0x6ad6884ed1c16f3b:0,2026-05-31T21:00:56.937703+00:00,Monday9 AM–1 PM2–7 PMTuesday9 AM–1 PM2–7 PMWednesday9 AM–1 PM2–7 PMThursday9 AM–1 PM2–7 PMFriday9 AM–1 PM2–7 PMSaturday8–11 AMSundayClosed,Chiropractor,https://www.google.com/maps/place/Sanctuary+Lakes+Chiropractic/data=!4m7!3m6!1s0x6ad6884ed1c16f3b:0x3e27ffdb8f381ea4!8m2!3d-37.879474!4d144.756998!16s%2Fg%2F1tj5l93d!19sChIJO2_B0U6I1moRpB44j9v_Jz4?authuser=0&hl=en&rclk=1,70c3ffd6cd538dfcbb4a2a687898090000f45be129b4e47922e204f6ef2039cc,2026-06-01,2026-06-15,"['2026-06-01', '2026-06-15']",[],,,[],http://www.sanctuarylakeschiro.com.au/contact,"{'facebook': 'https://www.facebook.com/tr?id=1661918587622677&ev=PageView&noscript=1', 'instagram': 'https://www.instagram.com/sanctuarylakeschiro/', 'linkedin': None, 'twitter': None, 'youtube': None}",medium,False,False,ok,False,True,True,35,55,medium,No chatbot | Low-tech website | Phone found (+10),"['03) 9866 7463', '05-12-14-26-48', '033697987', '03) 9369 7987', '+61393697987']",2026-06-01T07:05:15+1000,True,cold,,,,no_response,,
"chiropractic in Melbourne, VIC, Australia",chiropractic,"Melbourne, VIC, Australia",Melbourne City Chiropractic,"Suite 1112, Level 11/530 Little Collins St, Melbourne VIC 3000, Australia",+61386865611,https://citychiro.com.au/,False,5.0,,0x6ad65d4c47da25c3:0,2026-05-31T21:01:06.021413+00:00,Monday6:30 AM–2:30 PMTuesday6:30 AM–6 PMWednesday6:30 AM–2:30 PMThursday6:30 AM–6 PMFriday6:30 AM–2 PMSaturdayClosedSundayClosed,Chiropractor,https://www.google.com/maps/place/Melbourne+City+Chiropractic/data=!4m7!3m6!1s0x6ad65d4c47da25c3:0x69a7dca19ee2e832!8m2!3d-37.8168259!4d144.9569791!16s%2Fg%2F1tdc0skh!19sChIJwyXaR0xd1moRMujinqHcp2k?authuser=0&hl=en&rclk=1,13ce76d46a5087a5b325019f898cbfb899934d30fa0268b484896b58c07eb3d1,2026-06-01,2026-06-15,"['2026-06-01', '2026-06-15']",[],,user@domain.com,"['user@domain.com', 'office@citychiro.com.au']",https://citychiro.com.au/contact,"{'facebook': 'http://www.facebook.com/2008/fbml', 'instagram': 'http://instagram.com/squarespace', 'linkedin': None, 'twitter': 'http://twitter.com/squarespace', 'youtube': None}",high,False,True,ok,False,True,True,25,55,medium,No chatbot | Low-tech website | Phone found (+10),"['0545 11 27', '0386865611', '0519 45 25', '0342 12 22', '0702379 0', '+61386865611']",2026-06-01T07:05:34+1000,True,cold,,,,no_response,,
"chiropractic in Melbourne, VIC, Australia",chiropractic,"Melbourne, VIC, Australia",Errol Street Chiropractic Centre,"222 Errol St, North Melbourne VIC 3051, Australia",+61393291118,https://errolstchiro.com.au/,False,5.0,,0x6ad65d2f8d3241fb:0,2026-05-31T21:01:21.352715+00:00,Monday7:45 AM–7 PMTuesday2–6 PMWednesday2–7 PMThursdayClosedFriday7:45 AM–6:30 PMSaturday8 AM–12 PMSundayClosed,Chiropractor,https://www.google.com/maps/place/Errol+Street+Chiropractic+Centre/data=!4m7!3m6!1s0x6ad65d2f8d3241fb:0x1a004999b54533d7!8m2!3d-37.7978496!4d144.9507351!16s%2Fg%2F1tggnslq!19sChIJ-0EyjS9d1moR1zNFtZlJABo?authuser=0&hl=en&rclk=1,a798c8b0f807e7f47c7bbaae7886ad65c9fe0ae29bbc1d29eeb66333f10cdd4a,2026-06-01,2026-06-15,"['2026-06-01', '2026-06-15']",[],,info@errolstchiro.com.au,['info@errolstchiro.com.au'],https://errolstchiro.com.au/contact,"{'facebook': 'https://www.facebook.com/tr?id=158200268209780&ev=PageView&noscript=1', 'instagram': 'https://www.instagram.com/errolstchiropractic/', 'linkedin': None, 'twitter': None, 'youtube': None}",high,False,True,ok,False,True,True,65,40,low,No chatbot | Phone found (+10),"['+6193291118', '+61393291118']",2026-06-01T07:05:57+1000,True,cold,,,,no_response,,
"chiropractic in Melbourne, VIC, Australia",chiropractic,"Melbourne, VIC, Australia",Wellbeing Chiropractic Melbourne CBD,"Suite 4, Ground Floor/350 Collins St, Melbourne VIC 3000, Australia",+61396634099,https://www.wellbeing365.com.au/chiropractor-melbourne-cbd,False,4.9,,0x6ad642c6312e8f9d:0,2026-05-31T21:01:30.002812+00:00,Monday8 AM–7 PMTuesday8 AM–7 PMWednesday8 AM–7 PMThursday8 AM–7 PMFriday8 AM–7 PMSaturday8 AM–12 PMSunday8 AM–12 PM,Chiropractor,https://www.google.com/maps/place/Wellbeing+Chiropractic+Melbourne+CBD/data=!4m7!3m6!1s0x6ad642c6312e8f9d:0x5170772fd173c430!8m2!3d-37.8163465!4d144.9628573!16s%2Fg%2F1tdm8g82!19sChIJnY8uMcZC1moRMMRz0S93cFE?authuser=0&hl=en&rclk=1,1eaee309c0d1383f163b9608c64c26d76227cb6dad97e1ac7d7103ef638a1883,2026-06-01,2026-06-01,['2026-06-01'],[],,info@wellbeing365.com.au,['info@wellbeing365.com.au'],https://www.wellbeing365.com.au/contact,"{'facebook': 'https://www.facebook.com/tr?id=181767524911281&ev=PageView&noscript=1', 'instagram': 'https://www.instagram.com/wellbeingchiro/', 'linkedin': None, 'twitter': 'https://twitter.com/wellbeingchiro', 'youtube': 'https://www.youtube.com/channel/UC3zm5UUdciG5mfXxqEKi56Q'}",high,False,True,ok,True,True,True,100,30,low,Email found (+15) | Phone found (+10) | Complete contact info (+5),"['0 0 384 512', '043 248 248', '038935454635464', '03)83306064', '03) 8330 6016', '0 0 576 512', '03) 8001 4014', '0 0 640 512', '043 8 8 119', '0877-4561-', '0 0 512 512', '03) 9663 4099', '03) 9020 7343', '0 0 448 512', '+61396634099']",2026-06-01T07:06:23+1000,True,cold,,,,no_response,,
"chiropractic in Melbourne, VIC, Australia",chiropractic,"Melbourne, VIC, Australia",Shannon Clinic Melbourne Chiropractic and Sports Care,"9/220 Collins St, Melbourne VIC 3000, Australia",+61390419783,https://shannonclinic.com.au/,False,4.9,,0x6ad642b4e5811d2f:0,2026-05-31T21:01:39.732108+00:00,Monday7 AM–6 PMTuesday7 AM–6 PMWednesday8 AM–6 PMThursday7 AM–6 PMFriday7 AM–1:30 PMSaturdayClosedSundayClosed,Chiropractor,https://www.google.com/maps/place/Shannon+Clinic+Melbourne+Chiropractic+and+Sports+Care/data=!4m7!3m6!1s0x6ad642b4e5811d2f:0x29b68bbf46c3cd1d!8m2!3d-37.8152733!4d144.966165!16s%2Fg%2F1tx4phj2!19sChIJLx2B5bRC1moRHc3DRr-Ltik?authuser=0&hl=en&rclk=1,8afa3afeaa92c3caa5f3e0fa1fe36edfefb7753a56ebbcd4034f2f8ac98779af,2026-06-01,2026-06-15,"['2026-06-01', '2026-06-15']",[],,,[],,{},low,False,False,ok,False,True,True,55,60,medium,No chatbot | Email found (+15) | Phone found (+10) | Complete contact info (+5),['+61390419783'],,False,cold,,,,no_response,,
"chiropractic in Melbourne, VIC, Australia",chiropractic,"Melbourne, VIC, Australia",Port Melbourne Chiropractic (previously Life Chiropractic Port Melbourne),"377 Bay St, Port Melbourne VIC 3207, Australia",+61396461414,https://portmelbournechiropractic.com.au/,False,4.9,,0x6ad667ec2ada7987:0,2026-05-31T21:01:47.509355+00:00,MondayClosedTuesday8 AM–6 PMWednesdayClosedThursday8 AM–6 PMFridayClosedSaturday8–11 AMSundayClosed,Chiropractor,https://www.google.com/maps/place/Port+Melbourne+Chiropractic+%28previously+Life+Chiropractic+Port+Melbourne%29/data=!4m7!3m6!1s0x6ad667ec2ada7987:0xc48b3c0e52d94f8d!8m2!3d-37.834987!4d144.9452764!16s%2Fg%2F1td_hd0c!19sChIJh3naKuxn1moRjU_ZUg48i8Q?authuser=0&hl=en&rclk=1,28f3594d742ddb2813cd02e965f0745bc7f93fe9e2cf41b7359e308d78496fbf,2026-06-01,2026-06-15,"['2026-06-01', '2026-06-15']",[],,info@lifechiropracticportmelbourne.com.au,['info@lifechiropracticportmelbourne.com.au'],https://portmelbournechiropractic.com.au/contact,"{'facebook': 'https://www.facebook.com/LifeChiropracticPortMelbourne', 'instagram': None, 'linkedin': None, 'twitter': None, 'youtube': None}",high,False,True,ok,False,True,True,25,75,high,No chatbot | Low-tech website | Email found (+15) | Phone found (+10) | Complete contact info (+5),"['03) 9646 1414', '+61396461414']",2026-06-01T07:06:50+1000,True,cold,,,,no_response,,
"chiropractic in Melbourne, VIC, Australia",chiropractic,"Melbourne, VIC, Australia",The Melbourne Chiropractor,"Unit 1/1 Paris Rd, Broadmeadows VIC 3047, Australia",+61393021023,http://www.themelbournechiropractor.com.au/,False,5.0,,0x6ad65b2e6777bd41:0,2026-05-31T21:01:54.104361+00:00,Monday7:30 AM–9 PMTuesday7:30 AM–9 PMWednesday7:30 AM–9 PMThursday7:30 AM–9 PMFriday7:30 AM–8 PMSaturday7:30 AM–3 PMSunday7:30 AM–2 PM,Chiropractor,https://www.google.com/maps/place/The+Melbourne+Chiropractor/data=!4m7!3m6!1s0x6ad65b2e6777bd41:0x90b692b5750bb4e1!8m2!3d-37.6856889!4d144.9283305!16s%2Fg%2F11hnwlhj8b!19sChIJQb13Zy5b1moR4bQLdbWStpA?authuser=0&hl=en&rclk=1,e187f0d334c2188431f3f896893c9e5ace49421c2ba149d47c7c3a772cb529b0,2026-06-01,2026-06-15,"['2026-06-01', '2026-06-15']",[],,,[],http://www.themelbournechiropractor.com.au/contact,"{'facebook': 'https://www.facebook.com/103439634790233', 'instagram': 'https://www.instagram.com/themelbournechiropractor_', 'linkedin': None, 'twitter': None, 'youtube': None}",medium,False,False,ok,False,True,True,25,55,medium,No chatbot | Low-tech website | Phone found (+10),"['0390135133', '0481491766207', '0394714714', '0393021023', '0393762002', '+61393021023']",2026-06-01T07:07:09+1000,True,cold,,,,no_response,,
"chiropractic in Melbourne, VIC, Australia",chiropractic,"Melbourne, VIC, Australia",Back In Line Chiropractic,"68 Dorcas St, Southbank VIC 3006, Australia",+61396968822,https://www.backinline.com.au/,False,5.0,,0x6ad642a8e4ad56b3:0,2026-05-31T21:02:00.675263+00:00,Monday7 AM–6:30 PMTuesday7 AM–6 PMWednesday7 AM–6 PMThursday8 AM–6 PMFriday7 AM–5 PMSaturday8 AM–12 PMSundayClosed,Chiropractor,https://www.google.com/maps/place/Back+In+Line+Chiropractic/data=!4m7!3m6!1s0x6ad642a8e4ad56b3:0x1d20f7e21a70cb2e!8m2!3d-37.8308124!4d144.9676115!16s%2Fg%2F1tg8jwcn!19sChIJs1at5KhC1moRLstwGuL3IB0?authuser=0&hl=en&rclk=1,fd48822179abf6a25b775fffb255f174f7ff5a6629ad8919d6517aa6a094d32a,2026-06-01,2026-06-15,"['2026-06-01', '2026-06-15']",[],,,[],https://www.backinline.com.au/contact,"{'facebook': 'https://www.facebook.com/backinlinechiropractic/', 'instagram': 'https://www.instagram.com/backinlinechiropractic/', 'linkedin': 'https://www.linkedin.com/company/back-in-line-chiropractic/', 'twitter': 'https://twitter.com/DrRoy_Chiro', 'youtube': None}",medium,False,False,ok,False,True,True,70,40,low,No chatbot | Phone found (+10),"['0 0 384 512', '0976311 10', '0 0 1000 1000', '0976311 9', '0 0 640 512', '0976311 1', '0 0 320 512', '039 0-192-85', '0976311 0', '0976311 4', '03) 9696 8822', '0 0 512 512', '025 0 0 0 369', '0 0 448 512', '+61396968822']",2026-06-01T07:07:48+1000,True,cold,,,,no_response,,
"chiropractic in Melbourne, VIC, Australia",chiropractic,"Melbourne, VIC, Australia",Adaptive Chiropractic Melbourne CBD,"Suite 201, Level 2/365 Little Collins St, Melbourne VIC 3000, Australia",+61394458975,https://www.melbournecbdchiro.com.au/,False,5.0,,0x6ad643c7723322d3:0,2026-05-31T21:02:07.250948+00:00,Monday8 AM–6 PMTuesday8 AM–6 PMWednesday8 AM–6 PMThursday8 AM–6 PMFridayClosedSaturdayClosedSundayClosed,Chiropractor,https://www.google.com/maps/place/Adaptive+Chiropractic+Melbourne+CBD/data=!4m7!3m6!1s0x6ad643c7723322d3:0x788a322272567382!8m2!3d-37.8155659!4d144.9626661!16s%2Fg%2F11ffwcnpbl!19sChIJ0yIzcsdD1moRgnNWciIying?authuser=0&hl=en&rclk=1,3130bb25c544a16824e330926b8e2dc638b995127300d0a07a2d55f133b37eaf,2026-06-01,2026-06-15,"['2026-06-01', '2026-06-15']",[],,care@adaptchiro.com.au,"['care@adaptchiro.com.au', '%20care@adaptchiro.com.au']",https://www.melbournecbdchiro.com.au/contact,"{'facebook': None, 'instagram': None, 'linkedin': None, 'twitter': None, 'youtube': None}",high,False,True,fetch_error:403 Client Error: Forbidden for url: https://www.melbournecbdchiro.com.au/,False,False,False,0,100,high,No chatbot | No click-to-call | No booking flow | Low-tech website | Phone found (+10),"['03 9445 8975', '0 0 384 512', '0469889 29', '0 0 1000 1000', '000244141 30', '0 1107 101', '+61394458975', '000244141 39', '0 0 256 512', '0362573 47', '09812 24 9', '0 0 1107 643', '0 0 320 512', '032175 48', '0 0 512 512', '0873935 54', '00204116 47', '0 0 448 512']",2026-06-01T07:08:03+1000,True,cold,,,,no_response,,
"chiropractic in Melbourne, VIC, Australia",chiropractic,"Melbourne, VIC, Australia",Complete City Health Chiropractor Melbourne City,"The Wellness Center, 555 Collins St, Melbourne VIC 3000, Australia",+611300894846,https://cchmelbourne.com.au/,False,5.0,,0x6ad65d75b2041047:0,2026-05-31T21:02:14.639880+00:00,Monday8 AM–6 PMTuesday8 AM–6 PMWednesday8 AM–6 PMThursday8 AM–6 PMFriday8 AM–2 PMSaturdayClosedSundayClosed,Chiropractor,https://www.google.com/maps/place/Complete+City+Health+Chiropractor+Melbourne+City/data=!4m7!3m6!1s0x6ad65d75b2041047:0xead3bf127206758!8m2!3d-37.8186833!4d144.9562849!16s%2Fg%2F11vz368pgm!19sChIJRxAEsnVd1moRWGcgJ_E7rQ4?authuser=0&hl=en&rclk=1,0d20cb31f7b13751d093616136981cd28518a0f5c215aa9d169f692a59516bb2,2026-06-01,2026-06-15,"['2026-06-01', '2026-06-15']",[],,info@completecityhealth.com.au,"['info@completecityhealth.com.au', 'user@domain.com']",https://cchmelbourne.com.au/contact,"{'facebook': 'http://www.facebook.com/2008/fbml', 'instagram': None, 'linkedin': None, 'twitter': None, 'youtube': None}",high,False,True,ok,False,False,True,25,100,high,No chatbot | No click-to-call | Low-tech website | Email found (+15) | Phone found (+10) | Complete contact info (+5),"['0666666666666667', '+611300894846']",2026-06-01T07:08:21+1000,True,cold,,,,no_response,,
"law firm in Melbourne, VIC, Australia",law firm,"Melbourne, VIC, Australia",Gordon Legal Melbourne,"Level 5/500 Bourke St, Melbourne VIC 3000, Australia",+611300584626,https://www.gordonlegal.com.au/,False,4.8,,0x6ad642b4a2bcf095:0,2026-06-08T21:01:53.984856+00:00,Tuesday8:30 AM–5 PMWednesday8:30 AM–5 PMThursday8:30 AM–5 PMFriday8:30 AM–5 PMSaturdayClosedSundayClosedMonday8:30 AM–5 PM,Law firm,https://www.google.com/maps/place/Gordon+Legal+Melbourne/data=!4m7!3m6!1s0x6ad642b4a2bcf095:0x20a4fc9bd53ab681!8m2!3d-37.8152519!4d144.9589718!16s%2Fg%2F1pwftf78q!19sChIJlfC8orRC1moRgbY61Zv8pCA?authuser=0&hl=en&rclk=1,7551fd43409379df572f8b584f0c75fad81c977c5c6d36fc67efd44019de0dd9,2026-06-09,2026-06-09,['2026-06-09'],[],,admin@sonargroup.com.au,['admin@sonargroup.com.au'],,"{'facebook': 'https://www.facebook.com/gordonlegalaus/?ref=br_rs', 'instagram': 'https://www.instagram.com/gordon_legal/', 'linkedin': 'https://www.linkedin.com/company/gordon-legal/', 'twitter': None, 'youtube': None}",medium,False,True,ok,False,True,False,60,60,medium,No chatbot | No booking flow | Phone found (+10),['+611300584626'],2026-06-09T07:05:45+1000,True,cold,,,,no_response,,
"law firm in Melbourne, VIC, Australia",law firm,"Melbourne, VIC, Australia",Maurice Blackburn Personal Injury Lawyers Melbourne,"21/380 La Trobe St, Melbourne VIC 3000, Australia",+61396052700,https://www.mauriceblackburn.com.au/our-offices/vic/melbourne/?utm_source=google&utm_medium=organic&utm_campaign=gmb-website&utm_content=website_button&utm_term=plcid_4752754200758419732,False,4.6,,0x6ad65d4afee19737:0,2026-06-08T21:02:15.961535+00:00,,Personal injury attorney,https://www.google.com/maps/place/Maurice+Blackburn+Personal+Injury+Lawyers+Melbourne/data=!4m7!3m6!1s0x6ad65d4afee19737:0x8349c7e5f46ff656!8m2!3d-37.8108458!4d144.9581372!16s%2Fg%2F1td65g2x!19sChIJN5fh_kpd1moRVvZv9OXHSYM?authuser=0&hl=en&rclk=1,4a3ec8036a5f9080f222b449fabcb82cb24bd7acaff8f30030b9a3862ad895a7,2026-06-09,2026-06-09,['2026-06-09'],[],,donotreply@mauriceblackburn.com.au,"['donotreply@mauriceblackburn.com.au', 'WillsDepartment@mauriceblackburn.com.au', 'SPreclaims@mauriceblackburn.com.au', 'RLehmann@mauriceblackburn.com.au', 'CSupport@mauriceblackburn.com.au', 'website@mauriceblackburn.com.au', 'SMcKeown@mauriceblackburn.com.au', 'DDataFCC@mauriceblackburn.com.au', 'ttjahjadi@mauriceblackburn.com.au', 'TTjahjadi@mauriceblackburn.com.au']",https://www.mauriceblackburn.com.au/contact,"{'facebook': 'https://www.facebook.com/MauriceBlackburnLawyers', 'instagram': 'https://www.instagram.com/mauriceblackburnlawyers/', 'linkedin': 'https://www.linkedin.com/company/maurice-blackburn-lawyers/', 'twitter': 'https://twitter.com/YouCanCountonMB', 'youtube': 'https://www.youtube.com/c/MauriceBlackburnLawyersAu'}",high,False,True,ok,False,True,False,35,75,high,No chatbot | No booking flow | Low-tech website | Phone found (+10),"['03) 8102 2117', '03) 9605 2722', '03) 9605 2822', '03) 9605 2874', '03) 9605 2832', '03) 9605 2630', '0396052700', '03) 8314 1200', '03) 8102 2094', '03) 9605 2772', '+61-3-9258-9600', '03) 8102 2092', '03) 8102 2073', '03) 8102 2166', '03) 9334 6818', '03) 8102 2012', '03) 8102 2052', '03) 9258 9600', '03) 9794 0403', '+61-3-9605-2700', '03) 9605 2812', '02) 9261 1488', '01-2022 22', '03) 9784 6100', '03) 9605 2890', '03) 9605 2680', '03) 9605 2785', '03) 9045 6985', '03) 9605 2858', '03) 9605 2896', '03) 8102 2068', '03) 9605 2884', '03) 9045 6904', '03) 9045 6840', '03) 9045 6993', '03) 8102 2003', '+61-3-9605-2884', '03) 9605 2809', '03) 9045 6950', '+61-3-9045-6950', '+61-3-8102-2089', '03) 9045 6827', '03) 8102 2130', '03) 9605 2626', '03) 9045 6941', '03) 8102 2049', '03) 9605 2611', '03) 9605 2729', '03) 8792 7123', '03) 9960 7048', '03) 9605 2850', '03) 9045 6826', '03) 8102 2164', '05-2026 02', '03) 9605 2837', '03) 8102 2082', '03) 9605 2820', '03) 8102 2107', '03) 8102 2165', '03) 9334 6806', '03) 9605 2839', '03) 9960 7082', '0490 297 391', '03) 9605 2876', '01-2022 04', '+61-3-8102-2052', '03) 9605 2849', '03) 9605 2869', '03) 9045 6831', '03) 8102 2044', '03) 9045 6914', '03) 8102 2087', '03) 9605 2892', '03) 8102 2046', '+61-3-9605-2869', '03) 9605 2623', '03) 9605 2758', '02-2026 06', '03) 8102 2043', '03) 9045 6994', '03) 8102 2064', '08) 6220 4325', '0412 560 584', '03) 8102 2135', '03) 9045 6971', '03) 9045 6943', '03) 9605 2619', '03) 8102 2194', '03) 9960 7026', '03) 9045 6936', '03) 9605 2796', '03) 9960 7081', '03) 9605 2652', '03) 9605 2891', '03) 9605 2725', '03) 9045 6980', '03) 9605 2713', '03) 9605 2653', '03) 9960 7021']",2026-06-09T07:06:06+1000,True,cold,,,,no_response,,
